@relation bearing_data1

@attribute sensor_0 numeric
@attribute sensor_1 numeric
@attribute sensor_2 numeric
@attribute sensor_3 numeric
@attribute sensor_4 numeric
@attribute sensor_5 numeric
@attribute sensor_6 numeric
@attribute sensor_7 numeric

@data
-0.117448,-0.117225,-0.117098,-0.117283,-0.113824,-0.115078,-0.114094,-0.114176
-0.117539,-0.118092,-0.116925,-0.117399,-0.114681,-0.113392,-0.114555,-0.114072
-0.118703,-0.118741,-0.118348,-0.11881,-0.114066,-0.114848,-0.115122,-0.114874
-0.116833,-0.117547,-0.118232,-0.117281,-0.114552,-0.114133,-0.114196,-0.113644
-0.118375,-0.116969,-0.117618,-0.117711,-0.114818,-0.114453,-0.114629,-0.113941
-0.116928,-0.118469,-0.118175,-0.117684,-0.115222,-0.114816,-0.115712,-0.115797
-0.11752,-0.117017,-0.117392,-0.117441,-0.114467,-0.114523,-0.114651,-0.114665
-0.118236,-0.117629,-0.117553,-0.116978,-0.114856,-0.114636,-0.108285,-0.11414
-0.11816,-0.117819,-0.11836,-0.118128,-0.115649,-0.115061,-0.110208,-0.115658
-0.118397,-0.117905,-0.117564,-0.117577,-0.114807,-0.114661,-0.11459,-0.113982
-0.117944,-0.116202,-0.117231,-0.116913,-0.114627,-0.114898,-0.114196,-0.114306
-0.118292,-0.117403,-0.117604,-0.117734,-0.11419,-0.114223,-0.114817,-0.111953
-0.116509,-0.116593,-0.117233,-0.11697,-0.114095,-0.114148,-0.113022,-0.115451
-0.118903,-0.117744,-0.118235,-0.117607,-0.114897,-0.114723,-0.111592,-0.113323
-0.118942,-0.118537,-0.118961,-0.118578,-0.116351,-0.11669,-0.120593,-0.114007
-0.117414,-0.11767,-0.117505,-0.117215,-0.114717,-0.114625,-0.114502,-0.114877
-0.116531,-0.116537,-0.116441,-0.116976,-0.113866,-0.114031,-0.115153,-0.115002
-0.118945,-0.118176,-0.118792,-0.1187,-0.115228,-0.116086,-0.113444,-0.114724
-0.117201,-0.116389,-0.117796,-0.117599,-0.114937,-0.115123,-0.114592,-0.113894
-0.117918,-0.117325,-0.118151,-0.117943,-0.114466,-0.114218,-0.114336,-0.114392
-0.118408,-0.118243,-0.118741,-0.118792,-0.115232,-0.114998,-0.116635,-0.117025
-0.117829,-0.117926,-0.117056,-0.11753,-0.114023,-0.115439,-0.112602,-0.113848
-0.117549,-0.117855,-0.116889,-0.116977,-0.114689,-0.115083,-0.113161,-0.115728
-0.118905,-0.118171,-0.118545,-0.118801,-0.115531,-0.11483,-0.116938,-0.114718
-0.116804,-0.116369,-0.117094,-0.116399,-0.114851,-0.114228,-0.1138,-0.112702
-0.117055,-0.117075,-0.118113,-0.117481,-0.114981,-0.115324,-0.114018,-0.11527
-0.119228,-0.11851,-0.118622,-0.118364,-0.115746,-0.11569,-0.115648,-0.116521
-0.116704,-0.11662,-0.116716,-0.116608,-0.114319,-0.114214,-0.115977,-0.114179
-0.117671,-0.116809,-0.116877,-0.116527,-0.112869,-0.112654,-0.11329,-0.115625
-0.119269,-0.117351,-0.118081,-0.118635,-0.114452,-0.115346,-0.114657,-0.116179
-0.118291,-0.116985,-0.117243,-0.117461,-0.114256,-0.114919,-0.114075,-0.115114
-0.11838,-0.117085,-0.117949,-0.11752,-0.113901,-0.114027,-0.115058,-0.114311
-0.118459,-0.119438,-0.117555,-0.117949,-0.116199,-0.116219,-0.116053,-0.11544
-0.117687,-0.117549,-0.118,-0.117039,-0.11416,-0.11346,-0.114337,-0.115152
-0.117098,-0.117131,-0.118346,-0.116731,-0.113863,-0.114057,-0.114563,-0.11431
-0.118375,-0.116926,-0.118848,-0.119121,-0.115035,-0.115807,-0.115205,-0.11366
-0.117677,-0.116568,-0.117514,-0.117096,-0.114348,-0.113941,-0.113898,-0.113023
-0.117482,-0.116713,-0.117744,-0.117618,-0.114764,-0.114896,-0.113309,-0.111702
-0.119071,-0.118676,-0.118734,-0.11868,-0.11547,-0.115199,-0.114796,-0.112973
-0.117961,-0.117485,-0.117272,-0.117535,-0.113866,-0.114516,-0.1143,-0.113123
-0.118344,-0.117101,-0.117396,-0.116585,-0.114117,-0.11428,-0.114548,-0.113402
-0.117555,-0.118671,-0.118821,-0.118002,-0.115547,-0.115561,-0.114659,-0.114001
-0.117938,-0.117686,-0.117519,-0.117378,-0.114126,-0.115463,-0.114752,-0.114566
-0.118175,-0.117667,-0.116982,-0.117926,-0.114044,-0.114265,-0.115719,-0.115399
-0.119382,-0.119296,-0.118212,-0.118366,-0.115526,-0.115309,-0.11572,-0.11564
-0.117482,-0.117166,-0.11679,-0.11718,-0.114967,-0.115027,-0.114535,-0.11359
-0.116954,-0.117084,-0.117614,-0.117146,-0.114145,-0.113594,-0.114672,-0.114712
-0.118491,-0.118644,-0.118689,-0.118038,-0.115514,-0.115796,-0.116042,-0.114529
-0.118006,-0.117197,-0.117073,-0.117573,-0.114316,-0.113395,-0.113743,-0.114583
-0.117267,-0.117236,-0.11694,-0.116372,-0.11355,-0.114614,-0.114905,-0.114839
-0.119406,-0.119211,-0.117926,-0.11786,-0.115043,-0.115101,-0.114969,-0.115779
-0.117992,-0.11704,-0.117193,-0.118026,-0.115355,-0.115462,-0.115099,-0.1136
-0.117524,-0.11662,-0.116883,-0.116859,-0.113837,-0.113654,-0.114219,-0.113624
-0.118238,-0.117891,-0.118384,-0.118123,-0.115385,-0.11498,-0.115071,-0.11458
-0.116467,-0.11707,-0.117291,-0.117284,-0.114668,-0.114646,-0.114801,-0.112898
-0.117553,-0.117509,-0.117329,-0.117994,-0.113372,-0.113688,-0.114977,-0.115913
-0.118047,-0.118664,-0.118039,-0.11783,-0.115212,-0.116003,-0.115584,-0.115281
-0.11788,-0.118036,-0.11801,-0.117653,-0.11517,-0.115084,-0.115305,-0.115846
-0.117109,-0.117997,-0.118509,-0.117121,-0.11503,-0.115003,-0.114269,-0.114739
-0.117944,-0.118355,-0.118601,-0.118692,-0.114449,-0.114934,-0.114943,-0.114308
-0.117332,-0.117258,-0.117232,-0.117532,-0.114951,-0.114663,-0.11357,-0.114537
-0.11793,-0.118293,-0.117612,-0.11777,-0.113983,-0.114877,-0.115392,-0.114643
-0.119079,-0.118718,-0.118376,-0.118439,-0.115154,-0.115888,-0.115512,-0.114076
-0.11797,-0.11835,-0.117313,-0.116822,-0.113938,-0.114867,-0.114132,-0.113866
-0.117572,-0.118028,-0.117237,-0.116725,-0.115717,-0.115394,-0.114018,-0.113301
-0.118973,-0.118482,-0.118649,-0.117911,-0.115574,-0.116289,-0.114613,-0.115559
-0.117917,-0.117874,-0.117344,-0.117776,-0.114841,-0.114102,-0.113925,-0.112481
-0.117864,-0.118517,-0.116909,-0.116872,-0.114012,-0.114459,-0.114145,-0.112589
-0.11862,-0.117496,-0.118672,-0.118293,-0.114834,-0.115367,-0.115786,-0.115502
-0.117282,-0.116191,-0.117329,-0.11697,-0.114083,-0.113681,-0.114321,-0.114931
-0.1167,-0.117,-0.117406,-0.116706,-0.11394,-0.11429,-0.11395,-0.114184
-0.11853,-0.117881,-0.117896,-0.118361,-0.115285,-0.114514,-0.115467,-0.110378
-0.118068,-0.117437,-0.117435,-0.117321,-0.114794,-0.11333,-0.114697,-0.114617
-0.117037,-0.117373,-0.117325,-0.116803,-0.114344,-0.114253,-0.114632,-0.114517
-0.118314,-0.118067,-0.118215,-0.118193,-0.115418,-0.115125,-0.115465,-0.115975
-0.118171,-0.117433,-0.117248,-0.117436,-0.113688,-0.113669,-0.11334,-0.111938
-0.117176,-0.117412,-0.117739,-0.117608,-0.114722,-0.114367,-0.113287,-0.114331
-0.118016,-0.117739,-0.118583,-0.117793,-0.114888,-0.114538,-0.115627,-0.114648
-0.118267,-0.117452,-0.117104,-0.117142,-0.113872,-0.113818,-0.114753,-0.114562
-0.117002,-0.116994,-0.116679,-0.117267,-0.114054,-0.114192,-0.11444,-0.111395
-0.118731,-0.119023,-0.118789,-0.118347,-0.115362,-0.114958,-0.115685,-0.114821
-0.118804,-0.117548,-0.117752,-0.117708,-0.114341,-0.113751,-0.115156,-0.113765
-0.117445,-0.117318,-0.117485,-0.1171,-0.114263,-0.114405,-0.114174,-0.114109
-0.118035,-0.116719,-0.118416,-0.117967,-0.11513,-0.11541,-0.115099,-0.114227
-0.117725,-0.117686,-0.117111,-0.117827,-0.115452,-0.115732,-0.114614,-0.113967
-0.11754,-0.116661,-0.11695,-0.116891,-0.114242,-0.115213,-0.115291,-0.113767
-0.117118,-0.116832,-0.118285,-0.118316,-0.115049,-0.115194,-0.115641,-0.122622
-0.11667,-0.11706,-0.117483,-0.11695,-0.114857,-0.114436,-0.114515,-0.113042
-0.117673,-0.117201,-0.117851,-0.117864,-0.114344,-0.113633,-0.114403,-0.113006
-0.118329,-0.118604,-0.11832,-0.117881,-0.114974,-0.115172,-0.114864,-0.114293
-0.117565,-0.117564,-0.117001,-0.117412,-0.113783,-0.115081,-0.114841,-0.11349
-0.11788,-0.117451,-0.117726,-0.117456,-0.114879,-0.113059,-0.114408,-0.114748
-0.118662,-0.118292,-0.119033,-0.118961,-0.11644,-0.11566,-0.114726,-0.115094
-0.117528,-0.116956,-0.117385,-0.117468,-0.113924,-0.114752,-0.115471,-0.113854
-0.117833,-0.116866,-0.117298,-0.117032,-0.114831,-0.114596,-0.113663,-0.122785
-0.118637,-0.118383,-0.118681,-0.118527,-0.115757,-0.116212,-0.11479,-0.119163
-0.118,-0.11664,-0.117667,-0.117149,-0.113963,-0.114847,-0.113976,-0.114236
-0.11711,-0.117027,-0.117249,-0.116904,-0.115235,-0.115161,-0.114061,-0.112193
-0.119091,-0.119265,-0.118045,-0.118819,-0.115784,-0.116127,-0.116022,-0.114809
-0.118028,-0.117247,-0.1181,-0.117944,-0.114938,-0.113977,-0.114103,-0.11369
-0.117635,-0.116976,-0.117297,-0.117338,-0.114798,-0.114464,-0.114376,-0.114057
-0.117162,-0.11725,-0.118504,-0.118923,-0.114291,-0.114987,-0.115448,-0.115541
-0.117807,-0.118233,-0.11706,-0.116863,-0.11394,-0.114391,-0.114308,-0.114681
-0.116809,-0.117022,-0.116401,-0.116664,-0.112544,-0.113561,-0.114045,-0.115513
-0.117635,-0.117346,-0.11792,-0.118016,-0.115605,-0.115828,-0.115426,-0.115155
-0.117289,-0.117272,-0.117155,-0.116653,-0.114558,-0.114264,-0.113907,-0.11507
-0.116775,-0.11743,-0.116623,-0.11695,-0.114644,-0.114302,-0.114351,-0.114524
-0.118197,-0.119031,-0.118531,-0.118759,-0.1156,-0.114651,-0.115485,-0.115267
-0.116732,-0.117092,-0.116451,-0.116677,-0.114552,-0.115615,-0.115246,-0.114247
-0.117973,-0.116656,-0.117446,-0.117184,-0.113955,-0.114693,-0.114128,-0.113412
-0.118975,-0.118325,-0.118004,-0.118448,-0.115184,-0.115514,-0.114863,-0.115711
-0.117684,-0.11657,-0.117922,-0.117193,-0.115025,-0.11469,-0.114799,-0.113814
-0.117212,-0.116075,-0.116516,-0.11627,-0.113879,-0.114901,-0.114107,-0.11371
-0.118422,-0.117248,-0.118113,-0.118069,-0.114834,-0.114688,-0.115306,-0.114451
-0.117567,-0.117968,-0.117343,-0.11761,-0.114108,-0.11419,-0.114127,-0.113488
-0.118423,-0.117307,-0.117397,-0.117269,-0.11401,-0.113525,-0.114357,-0.113473
-0.117813,-0.11803,-0.117994,-0.118242,-0.115912,-0.114856,-0.115777,-0.115233
-0.116873,-0.117731,-0.117812,-0.117203,-0.114977,-0.114222,-0.114755,-0.115081
-0.117254,-0.117576,-0.117315,-0.117104,-0.113989,-0.113865,-0.114933,-0.114339
-0.119404,-0.118525,-0.118519,-0.118869,-0.11503,-0.114881,-0.115373,-0.116165
-0.118126,-0.118415,-0.116942,-0.117597,-0.114214,-0.114262,-0.114575,-0.114584
-0.117474,-0.117609,-0.11723,-0.116277,-0.114436,-0.114119,-0.114981,-0.11447
-0.118055,-0.118435,-0.118297,-0.117939,-0.115417,-0.115783,-0.115523,-0.115292
-0.11824,-0.11779,-0.116757,-0.116627,-0.114512,-0.114767,-0.115052,-0.114214
-0.117487,-0.116472,-0.116879,-0.117144,-0.113994,-0.1137,-0.114127,-0.113531
-0.117808,-0.118612,-0.118022,-0.117623,-0.115034,-0.114827,-0.095079,-0.111974
-0.117338,-0.116971,-0.117434,-0.11808,-0.115216,-0.114929,-0.122295,-0.114608
-0.117677,-0.118754,-0.116625,-0.117771,-0.11477,-0.114423,-0.097744,-0.114888
-0.116877,-0.116746,-0.117036,-0.117035,-0.113952,-0.11361,-0.114295,-0.114921
-0.117687,-0.117162,-0.117463,-0.117367,-0.113945,-0.113945,-0.115859,-0.115202
-0.117297,-0.117485,-0.117021,-0.117825,-0.113651,-0.112634,-0.098435,-0.113983
-0.117347,-0.117445,-0.117496,-0.117142,-0.114879,-0.115418,-0.117616,-0.114376
-0.118334,-0.118071,-0.117206,-0.116646,-0.115123,-0.114459,-0.113675,-0.113664
-0.117572,-0.117247,-0.117391,-0.11775,-0.114699,-0.114575,-0.113814,-0.115045
-0.116961,-0.11652,-0.117534,-0.117543,-0.113326,-0.114352,-0.114936,-0.113879
-0.116016,-0.116025,-0.11702,-0.115681,-0.114193,-0.113163,-0.113516,-0.113234
-0.116985,-0.11708,-0.116932,-0.117472,-0.113481,-0.113673,-0.113918,-0.114641
-0.116823,-0.117654,-0.116752,-0.117018,-0.113997,-0.114661,-0.114192,-0.114688
-0.119725,-0.119291,-0.118948,-0.118823,-0.114965,-0.115337,-0.115387,-0.115435
-0.117849,-0.118163,-0.117234,-0.117444,-0.115129,-0.11421,-0.11412,-0.114502
-0.11697,-0.117161,-0.11723,-0.116993,-0.113983,-0.113777,-0.11431,-0.11519
-0.11892,-0.119182,-0.117685,-0.117765,-0.115112,-0.115308,-0.115035,-0.114021
-0.117168,-0.11726,-0.117051,-0.116381,-0.114033,-0.114888,-0.112364,-0.113365
-0.117646,-0.117235,-0.116958,-0.117112,-0.114764,-0.114676,-0.114365,-0.113286
-0.118281,-0.118456,-0.11828,-0.11826,-0.115656,-0.11541,-0.114996,-0.114298
-0.118178,-0.117336,-0.117844,-0.117605,-0.114566,-0.115521,-0.118364,-0.114719
-0.117479,-0.118544,-0.117506,-0.117474,-0.114207,-0.114268,-0.114613,-0.114615
-0.119125,-0.118984,-0.117634,-0.118847,-0.114939,-0.115511,-0.115902,-0.115942
-0.117151,-0.117341,-0.117321,-0.117138,-0.113729,-0.114169,-0.113985,-0.114386
-0.117813,-0.116906,-0.117124,-0.116792,-0.112827,-0.113865,-0.113309,-0.112299
-0.119589,-0.119282,-0.11953,-0.119001,-0.115173,-0.115842,-0.115567,-0.115582
-0.118155,-0.118855,-0.117469,-0.116674,-0.11503,-0.114797,-0.114303,-0.113767
-0.116812,-0.117258,-0.117216,-0.117181,-0.113308,-0.111821,-0.114174,-0.114016
-0.118435,-0.117469,-0.118026,-0.117854,-0.11499,-0.115288,-0.116194,-0.115487
-0.118154,-0.118003,-0.117184,-0.117235,-0.113744,-0.113708,-0.114751,-0.11468
-0.117563,-0.11696,-0.117217,-0.117256,-0.114832,-0.114105,-0.114548,-0.113984
-0.118368,-0.118234,-0.117564,-0.118233,-0.115944,-0.117036,-0.11463,-0.113915
-0.11717,-0.118045,-0.117159,-0.117084,-0.11456,-0.113753,-0.115092,-0.114805
-0.117828,-0.117526,-0.117112,-0.11709,-0.114874,-0.114422,-0.114475,-0.114206
-0.11828,-0.117831,-0.118969,-0.117805,-0.115372,-0.115101,-0.115549,-0.115947
-0.118648,-0.117912,-0.117847,-0.117721,-0.115233,-0.114983,-0.114733,-0.113281
-0.117034,-0.116676,-0.117545,-0.116998,-0.113963,-0.113761,-0.114773,-0.114016
-0.11819,-0.117702,-0.118718,-0.118535,-0.115189,-0.116398,-0.11588,-0.115571
-0.11779,-0.116754,-0.117773,-0.117319,-0.114343,-0.113798,-0.114631,-0.114503
-0.117195,-0.118355,-0.117567,-0.11755,-0.114008,-0.114085,-0.113849,-0.113803
-0.118581,-0.119483,-0.119027,-0.118281,-0.115468,-0.114881,-0.115556,-0.115425
-0.115923,-0.117441,-0.117368,-0.117025,-0.113882,-0.114521,-0.114594,-0.114257
-0.11806,-0.11788,-0.116661,-0.116927,-0.115003,-0.114463,-0.114326,-0.113676
-0.118442,-0.118334,-0.11798,-0.117733,-0.11526,-0.115005,-0.116844,-0.115091
-0.117111,-0.117106,-0.117632,-0.116624,-0.114708,-0.114704,-0.114477,-0.114233
-0.117317,-0.11643,-0.117104,-0.116869,-0.114619,-0.114133,-0.113645,-0.113955
-0.11851,-0.117612,-0.117639,-0.117433,-0.114649,-0.115252,-0.115302,-0.115458
-0.117841,-0.117194,-0.117171,-0.117236,-0.114434,-0.114042,-0.113503,-0.114848
-0.117632,-0.117504,-0.117427,-0.117417,-0.114456,-0.114597,-0.114113,-0.1126
-0.119032,-0.118282,-0.118611,-0.1183,-0.115478,-0.115131,-0.11505,-0.114382
-0.118369,-0.11741,-0.116986,-0.116662,-0.114599,-0.115235,-0.114159,-0.114033
-0.118213,-0.117309,-0.1174,-0.117362,-0.113831,-0.113889,-0.114931,-0.113482
-0.118809,-0.118438,-0.118156,-0.118005,-0.115062,-0.116076,-0.115599,-0.115398
-0.117974,-0.118251,-0.117435,-0.117648,-0.114255,-0.113474,-0.114735,-0.113434
-0.118498,-0.117375,-0.117449,-0.117709,-0.114017,-0.113919,-0.113841,-0.10472
-0.118597,-0.11789,-0.117688,-0.117417,-0.1152,-0.115182,-0.115735,-0.114421
-0.117405,-0.117303,-0.11691,-0.11669,-0.114064,-0.113959,-0.114751,-0.113555
-0.117358,-0.117136,-0.117048,-0.116973,-0.113929,-0.113681,-0.114365,-0.114396
-0.118736,-0.118509,-0.118881,-0.118843,-0.116314,-0.115452,-0.115849,-0.116398
-0.117914,-0.117474,-0.117538,-0.116958,-0.114007,-0.113244,-0.11426,-0.113876
-0.118494,-0.117269,-0.117394,-0.117178,-0.115015,-0.114295,-0.114424,-0.113902
-0.118526,-0.118735,-0.118389,-0.117807,-0.115859,-0.115463,-0.115279,-0.116763
-0.117928,-0.11742,-0.117618,-0.116938,-0.114127,-0.114498,-0.114207,-0.113856
-0.117609,-0.117182,-0.116921,-0.116834,-0.114116,-0.114735,-0.114178,-0.113227
-0.117731,-0.11684,-0.118576,-0.118708,-0.115361,-0.114501,-0.115728,-0.115899
-0.117601,-0.117231,-0.117529,-0.117323,-0.114517,-0.114201,-0.114735,-0.114247
-0.117655,-0.116194,-0.117998,-0.116907,-0.114112,-0.115036,-0.113583,-0.113374
-0.117961,-0.118927,-0.117861,-0.118484,-0.1149,-0.115274,-0.116071,-0.116127
-0.117553,-0.117397,-0.117134,-0.116539,-0.115001,-0.114395,-0.114629,-0.114363
-0.117968,-0.116507,-0.117461,-0.117274,-0.114283,-0.113624,-0.114299,-0.113374
-0.1188,-0.117886,-0.11763,-0.117677,-0.115868,-0.115539,-0.115476,-0.102704
-0.118065,-0.117683,-0.117404,-0.117666,-0.115019,-0.116384,-0.114584,-0.113979
-0.11862,-0.116891,-0.116929,-0.117223,-0.113163,-0.113207,-0.113973,-0.158026
-0.118347,-0.117597,-0.118023,-0.118702,-0.113602,-0.114465,-0.114995,-0.114824
-0.117355,-0.115936,-0.117569,-0.116197,-0.114836,-0.114862,-0.113901,-0.114411
-0.117673,-0.117229,-0.117104,-0.117182,-0.113399,-0.114089,-0.113852,-0.115083
-0.118361,-0.11898,-0.118876,-0.118252,-0.115076,-0.114309,-0.115308,-0.115707
-0.117544,-0.116989,-0.116908,-0.1167,-0.115718,-0.114678,-0.114324,-0.114667
-0.117982,-0.117099,-0.11684,-0.117802,-0.114021,-0.114,-0.114706,-0.114558
-0.118281,-0.118715,-0.117863,-0.117724,-0.115051,-0.115243,-0.114632,-0.114127
-0.117366,-0.117155,-0.117197,-0.117206,-0.114949,-0.114269,-0.114439,-0.114751
-0.117509,-0.116992,-0.117625,-0.116588,-0.114746,-0.113753,-0.114694,-0.115437
-0.117893,-0.117738,-0.118787,-0.118188,-0.115366,-0.115426,-0.115227,-0.11543
-0.117698,-0.116773,-0.117441,-0.117558,-0.114819,-0.114621,-0.114493,-0.114107
-0.117029,-0.116329,-0.11683,-0.116728,-0.114557,-0.114477,-0.115266,-0.116148
-0.119236,-0.118624,-0.118434,-0.118679,-0.114418,-0.115102,-0.115282,-0.114741
-0.117629,-0.116661,-0.117288,-0.117303,-0.114561,-0.11446,-0.114157,-0.114306
-0.117385,-0.117147,-0.116777,-0.116934,-0.114716,-0.11446,-0.113856,-0.114867
-0.118776,-0.118489,-0.11842,-0.119132,-0.115373,-0.114822,-0.115426,-0.115135
-0.117088,-0.11705,-0.117737,-0.117415,-0.115357,-0.11381,-0.114074,-0.113751
-0.118108,-0.117483,-0.118189,-0.118326,-0.11412,-0.11463,-0.114471,-0.114289
-0.117751,-0.117671,-0.118228,-0.117998,-0.115336,-0.114946,-0.114593,-0.115032
-0.117931,-0.1174,-0.115765,-0.116895,-0.115004,-0.115211,-0.114567,-0.114696
-0.117612,-0.117308,-0.116581,-0.117371,-0.114549,-0.115028,-0.114113,-0.114578
-0.119301,-0.117691,-0.117973,-0.118457,-0.114788,-0.115424,-0.115706,-0.115579
-0.116819,-0.117576,-0.117331,-0.116459,-0.114316,-0.115523,-0.113797,-0.115788
-0.118572,-0.118176,-0.117158,-0.117263,-0.115414,-0.11389,-0.114752,-0.115201
-0.117978,-0.118195,-0.117865,-0.118856,-0.115453,-0.116658,-0.116108,-0.11467
-0.117124,-0.117357,-0.117293,-0.1175,-0.115263,-0.114631,-0.114881,-0.113561
-0.1172,-0.117839,-0.117543,-0.116989,-0.11418,-0.114942,-0.11458,-0.114908
-0.118229,-0.118879,-0.118077,-0.118914,-0.11542,-0.113775,-0.115015,-0.114975
-0.117563,-0.11682,-0.116719,-0.117366,-0.113206,-0.113896,-0.114096,-0.114386
-0.118439,-0.118314,-0.11697,-0.11738,-0.113977,-0.113226,-0.113735,-0.112786
-0.118969,-0.118309,-0.118631,-0.117934,-0.115113,-0.115522,-0.115682,-0.115519
-0.118394,-0.11853,-0.117221,-0.117638,-0.113702,-0.114563,-0.114468,-0.114187
-0.117956,-0.11719,-0.117502,-0.117233,-0.114497,-0.115443,-0.114042,-0.11368
-0.119644,-0.11932,-0.118629,-0.119014,-0.115418,-0.115311,-0.115399,-0.11603
-0.117305,-0.11691,-0.115822,-0.116371,-0.114524,-0.114509,-0.114187,-0.114794
-0.117297,-0.116807,-0.117395,-0.117271,-0.114268,-0.114083,-0.114002,-0.114523
-0.117759,-0.118543,-0.118238,-0.118421,-0.115736,-0.114663,-0.116076,-0.115286
-0.117625,-0.116975,-0.117692,-0.117138,-0.115587,-0.115223,-0.114502,-0.11435
-0.116636,-0.116383,-0.1174,-0.117483,-0.113763,-0.113315,-0.114609,-0.11499
-0.116952,-0.116032,-0.116646,-0.116648,-0.112989,-0.113608,-0.113556,-0.113329
-0.117282,-0.117033,-0.116359,-0.116638,-0.114716,-0.114655,-0.11345,-0.114859
-0.117674,-0.118459,-0.116913,-0.11728,-0.114821,-0.114873,-0.118174,-0.114485
-0.117732,-0.117764,-0.117367,-0.117915,-0.115279,-0.114868,-0.114483,-0.113994
-0.118082,-0.116805,-0.11759,-0.117284,-0.114548,-0.114611,-0.11434,-0.113449
-0.118372,-0.11766,-0.117204,-0.117282,-0.114209,-0.114755,-0.113624,-0.114613
-0.118522,-0.117014,-0.116842,-0.117908,-0.113253,-0.114034,-0.113148,-0.114298
-0.116279,-0.116437,-0.116805,-0.11629,-0.115016,-0.113901,-0.122655,-0.114852
-0.117881,-0.116371,-0.118211,-0.117553,-0.113478,-0.11423,-0.114602,-0.113758
-0.117042,-0.117854,-0.117487,-0.117164,-0.1144,-0.114789,-0.114173,-0.113642
-0.116274,-0.117572,-0.117174,-0.116671,-0.113714,-0.112835,-0.113721,-0.113645
-0.117678,-0.117527,-0.116497,-0.117807,-0.114062,-0.114002,-0.113528,-0.114492
-0.116475,-0.117476,-0.117813,-0.117713,-0.114201,-0.115422,-0.117439,-0.114291
-0.117941,-0.117532,-0.117216,-0.117911,-0.11447,-0.114469,-0.089468,-0.112699
-0.117604,-0.117595,-0.117128,-0.117128,-0.114649,-0.115167,-0.112898,-0.113322
-0.117824,-0.117787,-0.116781,-0.117426,-0.114626,-0.114635,-0.11432,-0.113668
-0.117053,-0.117174,-0.117364,-0.116577,-0.114727,-0.114246,-0.114945,-0.113966
-0.117368,-0.117094,-0.117521,-0.117085,-0.115099,-0.114574,-0.115327,-0.114034
-0.117494,-0.117228,-0.117339,-0.117562,-0.114623,-0.113991,-0.115277,-0.114949
-0.117477,-0.117525,-0.117924,-0.117296,-0.115072,-0.115021,-0.114163,-0.113937
-0.116898,-0.117036,-0.11764,-0.117261,-0.113664,-0.11356,-0.113723,-0.112923
-0.117593,-0.116741,-0.117089,-0.117868,-0.114507,-0.114726,-0.114182,-0.113627
-0.118208,-0.117181,-0.117174,-0.117198,-0.113484,-0.113581,-0.114432,-0.113623
-0.117839,-0.117748,-0.117721,-0.117266,-0.114152,-0.11451,-0.113719,-0.113556
-0.117092,-0.117261,-0.117477,-0.11735,-0.11406,-0.114742,-0.113971,-0.114212
-0.11713,-0.117675,-0.117494,-0.117424,-0.11493,-0.115616,-0.113519,-0.114702
-0.118246,-0.117405,-0.118125,-0.117584,-0.114071,-0.114748,-0.114641,-0.113996
-0.116021,-0.117031,-0.117088,-0.116773,-0.114944,-0.114312,-0.114218,-0.114445
-0.117504,-0.116171,-0.118035,-0.116451,-0.114441,-0.114431,-0.114287,-0.113957
-0.118117,-0.117504,-0.117034,-0.1171,-0.114447,-0.114185,-0.113531,-0.113129
-0.118595,-0.117727,-0.117608,-0.11708,-0.114422,-0.115075,-0.114376,-0.114073
-0.117185,-0.117333,-0.116709,-0.116882,-0.115856,-0.115027,-0.119462,-0.114189
-0.118151,-0.117278,-0.116828,-0.117341,-0.113871,-0.115003,-0.114398,-0.113826
-0.117994,-0.117865,-0.11787,-0.11658,-0.114989,-0.114544,-0.114948,-0.114584
-0.117389,-0.117427,-0.116919,-0.117773,-0.113984,-0.114206,-0.114373,-0.11449
-0.116752,-0.116675,-0.117719,-0.117186,-0.114124,-0.11449,-0.114584,-0.113906
-0.117036,-0.117109,-0.11651,-0.117022,-0.114592,-0.115466,-0.114333,-0.114593
-0.118714,-0.118026,-0.117636,-0.117483,-0.114601,-0.115462,-0.114542,-0.113325
-0.116804,-0.117395,-0.117619,-0.117411,-0.126724,-0.125878,-0.114937,-0.114892
-0.117861,-0.11692,-0.11714,-0.11728,-0.113934,-0.113102,-0.115015,-0.114983
-0.116051,-0.115552,-0.117347,-0.117089,-0.114546,-0.115094,-0.114638,-0.114359
-0.117302,-0.11757,-0.117517,-0.117197,-0.115055,-0.115263,-0.114541,-0.112685
-0.11817,-0.117403,-0.1172,-0.117182,-0.114858,-0.113995,-0.114331,-0.114284
-0.117283,-0.116988,-0.117174,-0.116868,-0.114928,-0.114022,-0.11514,-0.112396
-0.118529,-0.117148,-0.117626,-0.117078,-0.114621,-0.115479,-0.114338,-0.114799
-0.117744,-0.117179,-0.118047,-0.117178,-0.113407,-0.114463,-0.114034,-0.112354
-0.117026,-0.116998,-0.117236,-0.1174,-0.115143,-0.11429,-0.11446,-0.114644
-0.118335,-0.117331,-0.117488,-0.118019,-0.115166,-0.11539,-0.11506,-0.114753
-0.117843,-0.116174,-0.118149,-0.117579,-0.114364,-0.113833,-0.111261,-0.114188
-0.117988,-0.117344,-0.116831,-0.116873,-0.114926,-0.115115,-0.114856,-0.113691
-0.117458,-0.117035,-0.117734,-0.116867,-0.114884,-0.11534,-0.114223,-0.114938
-0.117294,-0.116742,-0.117312,-0.117042,-0.113614,-0.114712,-0.113305,-0.113109
